[2021-03-10 20:40:16,126|521.667|INFO   ]latex.Macro: Macro apache_commons-net-VoidMethodCallMutator-total evaluates to 1,599 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,126|521.706|INFO   ]latex.Macro: Macro apache_commons-net-ALL evaluates to 5,783 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,126|521.745|INFO   ]latex.Macro: Macro apache_commons-net-KILLED-ALL evaluates to  1,211 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,126|521.785|INFO   ]latex.Macro: Macro apache_commons-net-NO_COVERAGE-ALL evaluates to  3,995 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,126|521.823|INFO   ]latex.Macro: Macro apache_commons-net-TIMED_OUT-ALL evaluates to  166 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,126|521.865|INFO   ]latex.Macro: Macro apache_commons-net-SURVIVED-ALL evaluates to  411 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,126|521.905|INFO   ]latex.Macro: Macro apache_commons-net-test_num-ALL evaluates to  42 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,126|521.944|INFO   ]latex.Macro: Macro apache_commons-net-time-ALL evaluates to 02:08 h [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,126|521.983|INFO   ]latex.Macro: Macro apache_commons-net-BooleanFalseReturnValsMutator-KILLED-recovered evaluates to 20 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,126|522.022|INFO   ]latex.Macro: Macro apache_commons-net-BooleanFalseReturnValsMutator-NO_COVERAGE-recovered evaluates to 169 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,126|522.061|INFO   ]latex.Macro: Macro apache_commons-net-BooleanFalseReturnValsMutator-SURVIVED-recovered evaluates to 5 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,126|522.100|INFO   ]latex.Macro: Macro apache_commons-net-BooleanFalseReturnValsMutator-TIMED_OUT-recovered evaluates to 1 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,126|522.139|INFO   ]latex.Macro: Macro apache_commons-net-BooleanFalseReturnValsMutator-total-recovered evaluates to 195 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,126|522.179|INFO   ]latex.Macro: Macro apache_commons-net-BooleanTrueReturnValsMutator-KILLED-recovered evaluates to 41 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,126|522.218|INFO   ]latex.Macro: Macro apache_commons-net-BooleanTrueReturnValsMutator-NO_COVERAGE-recovered evaluates to 256 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,126|522.257|INFO   ]latex.Macro: Macro apache_commons-net-BooleanTrueReturnValsMutator-SURVIVED-recovered evaluates to 7 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,126|522.296|INFO   ]latex.Macro: Macro apache_commons-net-BooleanTrueReturnValsMutator-TIMED_OUT-recovered evaluates to 2 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,126|522.335|INFO   ]latex.Macro: Macro apache_commons-net-BooleanTrueReturnValsMutator-total-recovered evaluates to 306 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,126|522.375|INFO   ]latex.Macro: Macro apache_commons-net-ConditionalsBoundaryMutator-KILLED-recovered evaluates to 54 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,126|522.414|INFO   ]latex.Macro: Macro apache_commons-net-ConditionalsBoundaryMutator-NO_COVERAGE-recovered evaluates to 228 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,127|522.452|INFO   ]latex.Macro: Macro apache_commons-net-ConditionalsBoundaryMutator-SURVIVED-recovered evaluates to 65 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,127|522.491|INFO   ]latex.Macro: Macro apache_commons-net-ConditionalsBoundaryMutator-TIMED_OUT-recovered evaluates to 11 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,127|522.529|INFO   ]latex.Macro: Macro apache_commons-net-ConditionalsBoundaryMutator-total-recovered evaluates to 358 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,127|522.567|INFO   ]latex.Macro: Macro apache_commons-net-EmptyObjectReturnValsMutator-KILLED-recovered evaluates to 44 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,127|522.606|INFO   ]latex.Macro: Macro apache_commons-net-EmptyObjectReturnValsMutator-NO_COVERAGE-recovered evaluates to 138 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,127|522.644|INFO   ]latex.Macro: Macro apache_commons-net-EmptyObjectReturnValsMutator-SURVIVED-recovered evaluates to 10 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,127|522.686|INFO   ]latex.Macro: Macro apache_commons-net-EmptyObjectReturnValsMutator-TIMED_OUT-recovered evaluates to 3 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
